      1,         0.0000,         0.7807,         0.7807,       449.4236,         0.0000,       380.0000,         0.0000,       249.9029,         0.0000,     61781.9492,       142.0000,        15.4682,         0.0000,         0.5097,
      2,         0.0000,         0.5097,         0.5097,       448.7550,         0.0000,       380.0000,         0.0000,       249.7275,         0.0000,     61781.8594,       142.0000,        15.4452,         0.0000,         0.2951,
      3,         0.0000,         0.2951,         0.2951,       448.0874,         0.0000,       380.0000,         0.0000,       249.5526,         0.0000,     61781.7695,       142.0000,        15.4222,         0.0000,         0.3791,
      4,         0.0000,         0.3791,         0.3791,       447.4207,         0.0000,       380.0000,         0.0000,       249.3792,         0.0000,     61781.6836,       142.0000,        15.3992,         0.0000,         0.7566,
      5,         0.0000,         0.7566,         0.7566,       446.7551,         0.0000,       380.0000,         0.0000,       249.2073,         0.0000,     61781.5977,       142.0000,        15.3763,         0.0000,         0.4107,
      6,         0.0000,         0.4107,         0.4107,       446.0904,         0.0000,       380.0000,         0.0000,       249.0369,         0.0000,     61781.5117,       142.0000,        15.3534,         0.0000,         0.5551,
      7,         0.0000,         0.5551,         0.5551,       445.4267,         0.0000,       380.0000,         0.0000,       248.8681,         0.0000,     61781.4297,       142.0000,        15.3306,         0.0000,         0.3306,
      8,         0.0000,         0.3306,         0.3306,       444.7641,         0.0000,       380.0000,         0.0000,       248.7007,         0.0000,     61781.3477,       142.0000,        15.3078,         0.0000,         0.2710,
      9,         0.0000,         0.2710,         0.2710,       444.1024,         0.0000,       380.0000,         0.0000,       248.5347,         0.0000,     61781.2617,       142.0000,        15.2850,         0.0000,         0.4359,
     10,         0.0000,         0.4359,         0.4359,       443.4416,         0.0000,       380.0000,         0.0000,       248.3701,         0.0000,     61781.1797,       142.0000,        15.2623,         0.0000,         0.6672,
     11,         0.0000,         0.6672,         0.6672,       442.7819,         0.0000,       380.0000,         0.0000,       248.2069,         0.0000,     61781.1016,       142.0000,        15.2396,         0.0000,         0.6324,
     12,         0.0000,         0.6324,         0.6324,       442.1231,         0.0000,       380.0000,         0.0000,       248.0450,         0.0000,     61781.0195,       142.0000,        15.2169,         0.0000,         0.6429,
     13,         0.0000,         0.6429,         0.6429,       441.4653,         0.0000,       380.0000,         0.0000,       247.8842,         0.0000,     61780.9414,       142.0000,        15.1943,         0.0000,         0.5092,
     14,         0.0000,         0.5092,         0.5092,       440.8085,         0.0000,       380.0000,         0.0000,       247.7245,         0.0000,     61780.8594,       142.0000,        15.1716,         0.0000,         0.2683,
     15,         0.0000,         0.2683,         0.2683,       440.1527,         0.0000,       380.0000,         0.0000,       247.5658,         0.0000,     61780.7812,       142.0000,        15.1491,         0.0000,         0.2179,
     16,         0.0000,         0.2179,         0.2179,       439.4978,         0.0000,       380.0000,         0.0000,       247.4080,         0.0000,     61780.7031,       142.0000,        15.1265,         0.0000,         0.4669,
     17,         0.0000,         0.4669,         0.4669,       438.8440,         0.0000,       380.0000,         0.0000,       247.2512,         0.0000,     61780.6250,       142.0000,        15.1040,         0.0000,         0.2172,
     18,         0.0000,         0.2172,         0.2172,       438.1911,         0.0000,       380.0000,         0.0000,       247.0953,         0.0000,     61780.5469,       142.0000,        15.0816,         0.0000,         0.2446,
